Job ID TimesJob,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Job Location
69300000 ,IOS Developer,winzone technology pvt ltd,"fundamentals,algorithms,informationtechnology,games,softwareengineering,datastructures,html,github,c,mobile",https://www.timesjobs.com/job-detail/ios-developer-winzone-technology-pvt-ltd-delhi-5-to-8-yrs-jobid-2DKjwRpeqS5zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
WinZO is Indias largest social gaming platform aiming at building an astronomical tech strong gaming ecosystem in India. WinZO in a short span of time has emerged as the leane... More Details",5 - 8 yrs,Delhi
69161925 ,FOREX ANALYST,Trust Tech Solutions,"fundamentalanalysis,technicalanalysis,analyst,forex",https://www.timesjobs.com/job-detail/forex-analyst-trust-tech-solutions-cochin-kochi-ernakulam-0-to-3-yrs-jobid-6F7h__SLASH__2Xg3VNzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Description :Preparing reports on fundamental and Technical Analysis of various currency pairs.capable of analyzing Forex market ,  follow up with the daily updates on the... More Details",0 - 3 yrs,Cochin/ Kochi/ Ernakulam
69368624 ,Delivery Lead  Qualitative Research,Acuity Knowledge Partners,"duediligence,financialstatements,verbalcommunication,pricing",https://www.timesjobs.com/job-detail/delivery-lead-qualitative-research-acuity-knowledge-partners-gurgaon-6-to-9-yrs-jobid-siHTvHQpojVzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Education /  Experience and Skill Requirement MBA / Engineer from reputed institutionsStrong business fundamentals and knowledge of business analysis skillsStrong written and ... More Details",6 - 9 yrs,Gurgaon
69161017 ,Finance and Strategy,notifyvisitors / invitereferrals,"gtm,marketing,onlinemarketing,seo",https://www.timesjobs.com/job-detail/finance-and-strategy-notifyvisitors-invitereferrals-bengaluru-bangalore-0-to-3-yrs-jobid-QeAT6uRE4R9zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
 ( 1-2 openings )  Become a Data Analytics and GTM Specialist @ InviteReferrals and you get to steal deals with our prospective global customers. With 800  customers already ,... More Details",0 - 3 yrs,Bengaluru / Bangalore
69161854 ,Brand Strategist,GreenHonchos Solutions Pvt. Ltd.,"CompetitionAnalysis,Digitalplatforms,contentdevelopment",https://www.timesjobs.com/job-detail/brand-strategist-greenhonchos-solutions-pvt-ltd-noida-greater-noida-0-to-3-yrs-jobid-Pxmu4zDvtGxzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Responsibilities: Understand clients problems with regards to the objectives to be achieved through Digital Media  ( on various Digital platforms like Facebook ,  Twitter ... More Details",0 - 3 yrs,Noida/Greater Noida
69161452 ,System Specialist Veritas Backup Enterprise Vault and DLO,Magika Smartech,"systemspecialist,informationtechnology,enterprisevault,technologyconsulting,veritasbackup,linuxoperatingsystem,veritas,veritascluster,centos,linuxinternals,storage,netbackup,memorymanagement,systemadministration,database,linux,san,os,windows,infrastructure",https://www.timesjobs.com/job-detail/system-specialist-veritas-backup-enterprise-vault-and-dlo-magika-smartech-mumbai-7-to-10-yrs-jobid-rZdb70qFU5dzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
System Specialist Veritas Backup Enterprise Vault and DLO 3 - 7 Year QatarJOB DESCRIPTION Job Responsibilities  &  Skills:  Perform daily backup operations ,  ensuring all req... More Details",7 - 10 yrs,Mumbai
69751641 ,Consultant,grant thornton us llp,"research,kyc,aml,financialcrime,timemanagement,wealth,cdd,dealing,privateequity,risk",https://www.timesjobs.com/job-detail/consultant-grant-thornton-us-llp-gurgaon-2-to-5-yrs-jobid-SRlflrN__PLUS__Ag9zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job SummarySkillsReseachSME GroupGRC-NorthDesignationConsultantLevelGradeS1LocationGurgaonCityGurgaonJob TitleConsultantEducational QualificationMBAWork ModeHybridJob...... More Details",2 - 5 yrs,Gurgaon
65842113 ,Product Manager  ( E-Learning ),Ackcezione,"webapplication,technologyleadership,qa,testing,systemarchitecture,agile",https://www.timesjobs.com/job-detail/product-manager-e-learning-ackcezione-pune-6-to-8-yrs-jobid-23eRZoyoWB1zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
6-8 yearsMust be from E-Learning domain and played a role of Product Manager with development expertise and Project ManagementQualifications:Should preferably be a Post Gradua... More Details",6 - 8 yrs,Pune
69751642 ,State Programme Manager  ( Tamil Nadu ),HelpAge India,"projectdesign,budgetmanagement,supervision,projectreporting,communicationskills,projectmonitoring",https://www.timesjobs.com/job-detail/state-programme-manager-tamil-nadu-helpage-india-chennai-8-to-10-yrs-jobid-o8iPITaehCRzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
State Programme Manager  ( Tamil Nadu ) Location: Chennai ,  Tamil NaduReporting to: State In-charge  ( Tamil Nadu ) RESPONSIBILITIES: Project design and developmentBudget Man... More Details",8 - 10 yrs,Chennai
69368626 ,Senior Associate / Delivery Lead Capital Structure Analysis,Acuity Knowledge Partners,"reports,cashflow,cfa,financialstatements,charteredaccountant,stronganalyticalskills,finance",https://www.timesjobs.com/job-detail/senior-associate-delivery-lead-capital-structure-analysis-acuity-knowledge-partners-gurgaon-3-to-10-yrs-jobid-PgJfJIqC7qJzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Education /  Experience and Skill Requirement At least 3-10 year of experience in quantitative analysis including financial modeling ,  trading comps ,  transactions comps ,  ... More Details",3 - 10 yrs,Gurgaon
69161843 ,Front-end Web developer,emertxe information technologies pvt ltd,"css,html5,webdeveloper,php,mysql,bootstrap,javascript",https://www.timesjobs.com/job-detail/front-end-web-developer-emertxe-information-technologies-pvt-ltd-bengaluru-bangalore-0-to-1-yrs-jobid-MdycutQK0ZBzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
The position of front-end web developer is to take up the responsibility of maintaining and developing internal online eco-system of Emertxe group company. This includes maint... More Details",0 - 1 yrs,Bengaluru / Bangalore
69161833 ,Pioneer - Venture Building Services,blenheim chalcot,"hive,database,c,infrastructure",https://www.timesjobs.com/job-detail/pioneer-venture-building-services-blenheim-chalcot-mumbai-2-to-5-yrs-jobid-19kVZ9__SLASH__gQ15zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
This role is part of the BC Pioneer Programme; a portfolio-wide community and learning  &  development programme built exclusively for the future leaders of our ventures and s... More Details",2 - 5 yrs,Mumbai
69751669 ,ASSISTANT MANAGER - SCM,jayesh industries ltd,"sourcing,purchasemanagement,supplieraudit,analytics,negotiation,importpurchase,purchaseorder",https://www.timesjobs.com/job-detail/assistant-manager-scm-jayesh-industries-ltd-mumbai-8-to-10-yrs-jobid-PYzvbBUxeoZzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Description /  Responsibilities Qualifying  &  developing intelligent sourcing of various metals ,  ferroalloys ,  and chemicals PAN India  &  Global. Floating Purchase in... More Details",8 - 10 yrs,Mumbai
69647056 ,Asst. Manager- Channel Partners,SENOR METALS PRIVATE LIMITED,"welding,marketing,channelpartners,sales,communication,spares,mig",https://www.timesjobs.com/job-detail/asst-manager-channel-partners-senor-metals-private-limited-ahmedabad-5-to-8-yrs-jobid-NQMFYc7eIoVzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Asst. Manager- Channel PartnersPosition: Asst. Manager- Channel PartnersQualification: Diploma / BE- MechanicalExperience: 5 years of experience in welding field Must. Marketi... More Details",5 - 8 yrs,Ahmedabad
69647054 ,Asst. Manager-Welding,SENOR METALS PRIVATE LIMITED,"welding,marketing,sales,communication,channelpartners,spares,mig",https://www.timesjobs.com/job-detail/asst-manager-welding-senor-metals-private-limited-ahmedabad-5-to-8-yrs-jobid-o3UpgUYwiuZzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Asst. Manager-WeldingPosition: Asst. Manager- WeldingQualification: Diploma / BE- MechanicalExperience: 5 years of experience in welding field such as marketing of welding pro... More Details",5 - 8 yrs,Ahmedabad
69646480 ,Senior Buyer with French / English,Alstom Projects India Ltd.,"buyingexpertise,procurement/purchasingknowledge,erpsystems,englishandfrenchfluency,communicationandcollaboration,legal,vouchers,finance,expenses",https://www.timesjobs.com/job-detail/senior-buyer-with-french-english-alstom-projects-india-ltd-2-to-5-yrs-jobid-UERUSSCi8nJzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Senior Buyer with French / EnglishDate: 3 Aug 2023Location: Cluj-Napoca ,  ROCompany: AlstomAt Alstom ,  we understand transport networks and what moves people. From high-spee... More Details",2 - 5 yrs,
69534022 ,Manager Business Development,cargo-partner,"supplychain,freightforwarding,logistics",https://www.timesjobs.com/job-detail/manager-business-development-cargo-partner-china-2-to-5-yrs-jobid-__SLASH__bfVyG__SLASH__4TUZzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
1. To develop free hand business of Nanning / Liuzhou city ,  focus on sales activity.2. Get  &  send the potential sales lead.3. Join call with the oversea / global network d... More Details",2 - 5 yrs,China
69161124 ,Business Development Manager,JoomDev,"ites,interpersonalskills,learning,induction,communicationskills",https://www.timesjobs.com/job-detail/business-development-manager-joomdev-delhi-delhi-ncr-1-to-4-yrs-jobid-aOZBpf8EOgFzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Role Responsibilities: Experience in handling sales of IT Software ,  Web Based and ITES productsLead generation in Indian and International MarketsIdentifying and developing ... More Details",1 - 4 yrs,"Delhi,  Delhi/NCR"
69723057 ,US Tax Lead  /  OLA - Xpetize Technology Solutions PVT LTD,Xpetize Technology Solutions Private Limited,"us1040taxknowledge,communication,quicklearner,research,teammanagement,taxreturns,filing",https://www.timesjobs.com/job-detail/us-tax-lead-ola-xpetize-technology-solutions-pvt-ltd-xpetize-technology-solutions-private-limited-bengaluru-bangalore-pune-7-to-10-yrs-jobid-Dv55TahflUtzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Years of Experience : 7  YearsJoining Time frame : Immediate to 30 daysPositions: 02  /  Night Rotational ShiftJob DescriptionShould have good US 1040 Tax knowledge with prep ... More Details",7 - 10 yrs,"Bengaluru / Bangalore,  Pune"
69528044 ,Customer Success Executive,recooty,"recruitment,communication,communicationskills",https://www.timesjobs.com/job-detail/customer-success-executive-recooty-indore-1-to-5-yrs-jobid-GzlXd9G35GdzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
You will be a key member of the Manatal sales team assisting in the successful acquisition of new clients as well as the growth of existing clients. This role is for someone w... More Details",1 - 5 yrs,Indore
69723058 ,US Tax Lead  /  IFN - Xpetize Technology Solutions PVT LTD,Xpetize Technology Solutions Private Limited,"taxreturns,taxresearch,teammanagement,communication,enrolledagent,reports,taxcompliance",https://www.timesjobs.com/job-detail/us-tax-lead-ifn-xpetize-technology-solutions-pvt-ltd-xpetize-technology-solutions-private-limited-bengaluru-bangalore-pune-7-to-10-yrs-jobid-Z2g7sK1byRlzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Years of Experience : 7   YrsJoining Time frame : Immediate to 15 daysPositions: 1 /  Day ShiftJob DescriptionReview of US individual tax returns for the current year and /  o... More Details",7 - 10 yrs,"Bengaluru / Bangalore,  Pune"
69722906 ,Plum - Analyst - Account Based Marketing,plum,"accountbasedmarketing,salesfunnel,roimodels,outboundleads,communicationskills,interpersonalskills,hr,healthbenefits",https://www.timesjobs.com/job-detail/plum-analyst-account-based-marketing-plum-bengaluru-bangalore-3-to-6-yrs-jobid-emn4vPfDA3dzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Analyst - Account Based Marketing Bengaluru  / Marketing  / Full Time /  On-siteAbout PlumPlum is an employee insurance and health benefits platform focused on making health i... More Details",3 - 6 yrs,Bengaluru / Bangalore
69646913 ,Job Opening for Franchise Development HeadBack,NIFM Educational Institutions Ltd,"salesstrategies,educationalinstitutionexperience,franchisedevelopment,salesandmarketing,businessdevelopment,hrmanager",https://www.timesjobs.com/job-detail/job-opening-for-franchise-development-headback-nifm-educational-institutions-ltd-delhi-ncr-8-to-11-yrs-jobid-kJmfbriTyztzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Opening for Franchise Development HeadJob Description:Franchise Development Head drives the new franchise business for the organization ,  manage and give support to the b... More Details",8 - 11 yrs,Delhi/NCR
69161454 ,Network Architect,Magika Smartech,"iprouting,pstn,acl,f5,lacp,voip,protocols,hardware,juniper,stp,ipsec,t1,switching,loadbalancing,bgp,vrrp,routing,ccie,ipv4,ipv6,mpls,cisco,wan,ospf,multicast,fortinet",https://www.timesjobs.com/job-detail/network-architect-magika-smartech-mumbai-10-to-14-yrs-jobid-pjaJcSKvy__SLASH__9zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Network Architect 10 - 14 Year QatarJOB DESCRIPTION Roles  &  Responsibilities:  Capacity and performance management of existing infrastructure  Requirement gathering and prep... More Details",10 - 14 yrs,Mumbai
69161444 ,Software Developer Frontend Development,Magika Smartech,"css,authoring,informationtechnology,html5,bootstrap,ajax,jquery,oop,git,xml,technologyconsulting,json,webdevelopment,mobile,svn,knockoutjs,javascript,webtechnologies,php,softwaredeveloper,angularjs",https://www.timesjobs.com/job-detail/software-developer-frontend-development-magika-smartech-mumbai-9-to-12-yrs-jobid-0elPk2tA__PLUS__xdzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Software Developer Frontend Development 0 - 2 Year QatarJOB DESCRIPTION Job Responsibilities  &  Skills:  Develop new user-facing features  Deliver best-in-class HTML5 / CSS3 ... More Details",9 - 12 yrs,Mumbai
68774407 ,Trading Support Analyst,ion trading india pvt. ltd.,"fx,infrastructure,pathway",https://www.timesjobs.com/job-detail/trading-support-analyst-ion-trading-india-pvt-ltd-canada-4-to-7-yrs-jobid-SVhMFkO__PLUS__MolzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
RoleFidessa's Trading Support Analysts provide functional support for all customer requests across Fidessa's multi-asset product range. This opening has specific focus around ... More Details",4 - 7 yrs,Canada
69751844 ,Manager Compliance,PUBLICIS GROUPE,"sezrules,regulations,ftp,compliances,mpr,qpr,apr,softex,collation,returns,seisincentives,seisclaim,governmentauthorities,accounting,legal,erppackage,businessservices,tax,stpi,excel,filing,treasury,finance",https://www.timesjobs.com/job-detail/manager-compliance-publicis-groupe-gurgaon-7-to-8-yrs-jobid-SHhJ3nGCJO1zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Manager ComplianceFull-timeCompany DescriptionResources is the backbone of Publicis Groupe ,  the worlds third-largest communications group. Formed in 1998 as a small team to ... More Details",7 - 8 yrs,Gurgaon
69722995 ,BUSINESS INTELLIGENCE ANALYST II,TE Connectivity Ltd,"dataanalysis,sql,python,tableau,presentationskills,algorithms,informationtechnology,database,machinelearning",https://www.timesjobs.com/job-detail/business-intelligence-analyst-ii-te-connectivity-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-pTlbt7cB0eFzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
BUSINESS INTELLIGENCE ANALYST IIAt TE ,  you will unleash your potential working with people from diverse backgrounds and industries to create a safer ,  sustainable and more ... More Details",3 - 6 yrs,Bengaluru / Bangalore
69722504 ,Industrial Engineer,Alstom Projects India Ltd.,"industrialengineering,processoptimization,technicalproblemsolving,cadsoftware,writtenandoralenglish,production,bompreparation,vehicles,workshop,manufacturingprocess,productionprocess,maintenance",https://www.timesjobs.com/job-detail/industrial-engineer-alstom-projects-india-ltd-0-to-3-yrs-jobid-NSEIHvXyyh1zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Industrial EngineerDate: 27 Sep 2023Location: Xian ,  SN ,  CNCompany: AlstomReq ID:436473Leading societies to a low carbon future ,  Alstom develops and markets mobility solu... More Details",0 - 3 yrs,
69722482 ,Senior Maintenance Planner,Alstom Projects India Ltd.,"maintenanceplanning,engineeringexpertise,contractmanagement,communicationskills,dataanalytics,production,planningmanager,maintenanceplanner,capacityplanning,lean,safety,costreduction,mechanicalengineering,documentation,maximo,processimprovement,vehiclemaintenance",https://www.timesjobs.com/job-detail/senior-maintenance-planner-alstom-projects-india-ltd-5-to-8-yrs-jobid-inEvaPw0Wl5zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Senior Maintenance PlannerDate: 4 Oct 2023Location: Bangkok ,  THCompany: AlstomAt Alstom ,  we understand transport networks and what moves people. From high-speed trains ,  ... More Details",5 - 8 yrs,
69646915 ,Job Opening for Business Development Head at NIFMBack,NIFM Educational Institutions Ltd,"salesstrategies,educationalinstitution,onlineproductsales,marketingteambuilding,mastersdegree,vouchers",https://www.timesjobs.com/job-detail/job-opening-for-business-development-head-at-nifmback-nifm-educational-institutions-ltd-delhi-ncr-8-to-11-yrs-jobid-zV4vX42FFxJzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Opening for Business Development Head at NIFMJob Description:Business Development Head directs the business development activities of the Institution and drives the new Fr... More Details",8 - 11 yrs,Delhi/NCR
69534858 ,Trading Systems Engineer,ion trading india pvt. ltd.,"sql,fx,database,linux,oracleadministration,infrastructure,unix",https://www.timesjobs.com/job-detail/trading-systems-engineer-ion-trading-india-pvt-ltd-2-to-5-yrs-jobid-fDoxKWATuhFzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Trading Systems Engineers are the front line of Markets FX client services working with clients on a day-to-day basis. We provide mission critical systems for foreign exchange... More Details",2 - 5 yrs,
69534551 ,Sales Head,Mirum india,"salesgoals,bidding,saleshead,businessdevelopment,salesprocess,newbusinessdevelopment,salessupport,sales,erpsales,negotiation,contractnegotiations,marketing,marketingactivities,softwareservices,build,saas,pipelinemanagement,selling,salestargets",https://www.timesjobs.com/job-detail/sales-head-mirum-india-mumbai-15-to-18-yrs-jobid-tw2gO8n22TZzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Own and deliver on sales targets Create and execute business plans to meet sales goals New business development through leveraging your network and qualifying leads Manage acc... More Details",15 - 18 yrs,Mumbai
69369388 ,"Aston Villa ,  Sales Assistant  ( Match Day )",Fanatics Inc.,"sourcing,supplychain,purchase",https://www.timesjobs.com/job-detail/aston-villa-sales-assistant-match-day-fanatics-inc-2-to-3-yrs-jobid-p0yjv7YrYOZzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Fanatics is the ultimate one-stop sports fan destination that ignites and harnesses the passion of fans and maximizes the presence and reach for preeminent sports partners glo... More Details",2 - 3 yrs,
69368630 ,Associate / Sr. Associate Survey Programming,Acuity Knowledge Partners,"python,css,javascript,jquery,html",https://www.timesjobs.com/job-detail/associate-sr-associate-survey-programming-acuity-knowledge-partners-gurgaon-0-to-3-yrs-jobid-h__PLUS__vXVcx1VBpzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Education /  Experience and Skill Requirement Should have great knowledge about Survey Programming and client interaction on email and calls.managing client project workload a... More Details",0 - 3 yrs,Gurgaon
69161943 ,Manager,vishvaraj infrastructure ltd,"sourcing,vendor,negotiation,vendorevaluation,supplierselection,purchase",https://www.timesjobs.com/job-detail/manager-vishvaraj-infrastructure-ltd-mumbai-9-to-11-yrs-jobid-pTxAiZb70__PLUS__RzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Summary:Candidate will be responsible for sourcing of equipment ,  goods and services and managing vendors ,  vendor evaluation ,  support during Tendering for right costi... More Details",9 - 11 yrs,Mumbai
69161426 ,Senior Infrastructure System Architect,Magika Smartech,"informationtechnology,pmp,java,technologyconsulting,projectmanagement,oracle,itservicemanagement,technologysolutions,technicallead,technologyimplementation,security,mcsd,systemarchitect,linux,networkadministration,infrastructure,systemarchitecture",https://www.timesjobs.com/job-detail/senior-infrastructure-system-architect-magika-smartech-mumbai-9-to-12-yrs-jobid-9TVmra8nc0hzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
JOB DESCRIPTION Job Responsibilities  &  Skills:  Recommends and participates in activities related to the design ,  development and maintenance of the Enterprise Architecture... More Details",9 - 12 yrs,Mumbai
69604442 ,"Senior Associate Research Analyst- Finance ,  Risk  &  Compliance",dun and bradstreet india pvt ltd,"bi,usecases,datavisualization,consulting,tableau,deliverymanagement,infrastructure,analyst",https://www.timesjobs.com/job-detail/senior-associate-research-analyst-finance-risk-compliance-dun-and-bradstreet-india-pvt-ltd-mumbai-5-to-8-yrs-jobid-YBPazXm6VWlzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Key ResponsibilitiesDelivery Management 1. Work on Supply Chain consulting projects across value chain which comprises of Supplier and Channel Partner Risk Management2. Will b... More Details",5 - 8 yrs,Mumbai
69722985 ,Buyer - Resource Center India,SBM OFFSHORE,"procurement,negotiation,contractmanagement,vendormanagement,supplychain,production,compressors,heatexchangers,action,processequipment,staticequipment,pumps,pressurevessels",https://www.timesjobs.com/job-detail/buyer-resource-center-india-sbm-offshore-bengaluru-bangalore-5-to-9-yrs-jobid-2CSgdIaRRIpzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Buyer - Resource Center IndiaReq Id: 13123Job Family: Supply ChainLocation: Bangalore ,  IN ,  560071Our Vision.SBM Offshore believes the oceans will provide the world with sa... More Details",5 - 9 yrs,Bengaluru / Bangalore
69161471 ,IT Support Engineer,Magika Smartech,"informationtechnology,softwaremanagement,technologyconsulting,technologysolutions,infrastructureservices,peoplemanagement,security,database,servicedelivery,crm,itservices,operatingsystem,networkadministration,infrastructure,businesscontinuity",https://www.timesjobs.com/job-detail/it-support-engineer-magika-smartech-mumbai-5-to-8-yrs-jobid-s4d5kJ2R8axzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
IT Support Engineer 4 - 9 YearJOB DESCRIPTION Key responsibilities Strategy  Technology Thought Leader - work collaboratively across the enterprise ,  with cross functional ex... More Details",5 - 8 yrs,Mumbai
69722981 ,Business Processes Consultant - ABAP HR with HCM / SuccessFactors experience,SAP Ariba,"abaphr,hcm/successfactors,enterpriseintegration,troubleshooting,sapproducts,ale/idoc,netweaver,java,xml,rfc,businessobjects,enterpriseresourceplanning,database,bapi,hrabap,Sap-is,consultant,migration",https://www.timesjobs.com/job-detail/business-processes-consultant-abap-hr-with-hcm-successfactors-experience-sap-ariba-bengaluru-bangalore-7-to-10-yrs-jobid-Z9djKBRWxNhzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Consulting and Professional ServicesBusiness Processes Consultant - ABAP HR with HCM / SuccessFactors experienceWe help the world run betterOur company culture is focused on h... More Details",7 - 10 yrs,Bengaluru / Bangalore
69786028 ,Content Writer cum Content Strategist,"AKR INFOTECH PRIVATE LIMITED
     (More Jobs)","contentwriter,ContentStrategist,ContentMarketing,ContentDevelopment,ContentManagement,Bookwriting,CreativeWriting",https://www.timesjobs.com/job-detail/content-writer-cum-content-strategist-akr-infotech-private-limited-pune-2-to-6-yrs-jobid-YpAll9M2RI9zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Role:Content Writer cum Content StrategistLocation: Kharadi ,  Pune.  ( Opportunity to work in UK office after 1 year on the basis of performance and contribution ) Duration: ... More Details",2 - 6 yrs,Pune
69161854 ,Brand Strategist,GreenHonchos Solutions Pvt. Ltd.,"CompetitionAnalysis,Digitalplatforms,contentdevelopment",https://www.timesjobs.com/job-detail/brand-strategist-greenhonchos-solutions-pvt-ltd-noida-greater-noida-0-to-3-yrs-jobid-Pxmu4zDvtGxzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Responsibilities: Understand clients problems with regards to the objectives to be achieved through Digital Media  ( on various Digital platforms like Facebook ,  Twitter ... More Details",0 - 3 yrs,Noida/Greater Noida
69786652 ,Social Media Content Creator,"Gift Paradise
     (More Jobs)","Photoshop,lightroom,AdobePremierePro,VideoEditing",https://www.timesjobs.com/job-detail/social-media-content-creator-gift-paradise-delhi-ncr-1-to-6-yrs-jobid-6BGOl__PLUS__ODG9BzpSvf__PLUS__uAgZw==&source=srp,Work from Home,"Job Description:
We are looking for a talented and creative Social Media Content Creator and Editor. In this role ,  you will be responsible for designing ,  creating ,  and editing engaging c... More Details",1 - 6 yrs,Delhi/NCR
69780107 ,Urgent hiring for  Social Media Manager /  Social Media Executive,"Adroit Financial Services Private Limited
     (More Jobs)","socialmedia,facebook,twitter,linkedin",https://www.timesjobs.com/job-detail/urgent-hiring-for-social-media-manager-social-media-executive-adroit-financial-services-private-limited-mumbai-2-to-7-yrs-jobid-9hEGpfgidrBzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job descriptionProfessional work experience as a Social mediaBuild and manage the company s social media profiles and presence ,  including Facebook ,  Twitter ,  LinkedIn ,  ... More Details",2 - 7 yrs,Mumbai
69786591 ,"""DIGITAL MARKETING EXECUTIVE""","Anavrin Adviser Pvt Ltd
     (More Jobs)","SocialMediaMarketing,EmailMarketing,GoogleAdwords,InternetMarketing,GoogleAnalytics,PayPerClick,SocialMediaOptimization,Seo,Ppc,OnlineMarketing",https://www.timesjobs.com/job-detail/digital-marketing-executive-anavrin-adviser-pvt-ltd-delhi-1-to-3-yrs-jobid-BXJwc5cQBm9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
The roles and responsibilities of a Digital Marketing Executive can vary depending on the organization ,  its industry ,  and the specific requirements of the role. However , ... More Details",1 - 3 yrs,Delhi
69786798 ,Teacher  Hiring For SINGAPORE,"ADAL IMMIGRATIONS LLP
     (More Jobs)","teacher,primaryteacher,Teaching,Lecturer,professor,TeachingAndInstructing,CollegeTeaching",https://www.timesjobs.com/job-detail/teacher-hiring-for-singapore-adal-immigrations-llp-singapore-4-to-8-yrs-jobid-Vib9gGGssO1zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
To check your Eligibility Call  /  WhatsApp your cv on :+91-8130559969Developing and issuing educational content including notes ,  tests ,  and assignments.Supervising classe... More Details",4 - 8 yrs,Singapore
69783421 ,English Teacher,"Planet Spark
     (More Jobs)","EnglishGrammar,EnglishTeacher,EnglishTutor,SpkenEnglish,EnglishCommunication,AssistantTeacher,SchoolTeacher,CommunicativeEnglish,EnglishLanguage",https://www.timesjobs.com/job-detail/english-teacher-planet-spark-gurgaon-jammu-kota-agra-lucknow-1-to-6-yrs-jobid-2OZ0bD0wtllzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Roles and Responsibilities :1. Conduct demo classes as per the PlanetSpark content and methodology.2. Ensure amazing demo experience for the child and parent.3. Conduct regula... More Details",1 - 6 yrs,"Gurgaon,  Jammu,  Kota,  Agra,  Lucknow"
69771326 ,Online English Tutor / Teacher,"Planet Spark
     (More Jobs)","englishteaching,softskilltrainer,onlineeducator,onlineeducation,TeachingAndInstructing,TeachingProfessional,TeachingAssistant,OnlineTutoring,teacher",https://www.timesjobs.com/job-detail/online-english-tutor-teacher-planet-spark-gurgaon-pune-1-to-5-yrs-jobid-uR0aPxdG1JVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Roles and Responsibilities :1. Conduct demo classes as per the PlanetSpark content and methodology.2. Ensure amazing demo experience for the child and parent.3. Conduct regula... More Details",1 - 5 yrs,"Gurgaon,  Pune"
